datetime,symbol,open,high,low,close,volume
2025-11-06 15:29:00,NSE:NIFTY,25514.6,25521.45,25508.55,25519.95,793420.0
2025-11-07 09:15:00,NSE:NIFTY,25443.15,25447.1,25365.55,25372.05,16271360.0
2025-11-07 09:16:00,NSE:NIFTY,25371.15,25371.15,25358.3,25364.35,2383195.0
2025-11-07 09:17:00,NSE:NIFTY,25366.2,25380.45,25355.7,25371.4,2443020.0
2025-11-07 09:18:00,NSE:NIFTY,25372.05,25382.0,25371.2,25373.8,1329170.0
2025-11-07 09:19:00,NSE:NIFTY,25374.0,25382.4,25373.2,25378.45,1063541.0
2025-11-07 09:20:00,NSE:NIFTY,25378.15,25378.15,25358.55,25359.3,1380096.0
2025-11-07 09:21:00,NSE:NIFTY,25359.0,25362.7,25354.8,25358.1,1047342.0
2025-11-07 09:22:00,NSE:NIFTY,25357.8,25358.05,25331.4,25331.65,1114331.0
2025-11-07 09:23:00,NSE:NIFTY,25331.75,25336.9,25325.15,25327.4,1035754.0
2025-11-07 09:24:00,NSE:NIFTY,25330.65,25339.45,25327.75,25329.05,1181834.0
2025-11-07 09:25:00,NSE:NIFTY,25328.2,25341.25,25328.2,25340.55,1163177.0
2025-11-07 09:26:00,NSE:NIFTY,25340.95,25346.4,25333.45,25334.75,863233.0
2025-11-07 09:27:00,NSE:NIFTY,25336.2,25343.1,25331.85,25342.55,943033.0
2025-11-07 09:28:00,NSE:NIFTY,25341.8,25352.7,25340.1,25347.95,867820.0
2025-11-07 09:29:00,NSE:NIFTY,25347.55,25352.9,25343.2,25348.95,907222.0
2025-11-07 09:30:00,NSE:NIFTY,25348.85,25350.1,25335.5,25335.85,920435.0
2025-11-07 09:31:00,NSE:NIFTY,25337.45,25357.25,25337.45,25357.25,1026320.0
2025-11-07 09:32:00,NSE:NIFTY,25357.75,25362.35,25333.95,25333.95,851313.0
2025-11-07 09:33:00,NSE:NIFTY,25335.3,25338.15,25331.5,25335.2,658210.0
2025-11-07 09:34:00,NSE:NIFTY,25335.15,25335.8,25319.0,25320.0,940889.0
2025-11-07 09:35:00,NSE:NIFTY,25320.2,25324.6,25318.75,25320.95,946999.0
2025-11-07 09:36:00,NSE:NIFTY,25320.7,25325.75,25318.45,25322.7,912364.0
2025-11-07 09:37:00,NSE:NIFTY,25322.5,25328.85,25319.2,25328.15,946984.0
2025-11-07 09:38:00,NSE:NIFTY,25329.0,25337.4,25324.25,25337.0,714378.0
2025-11-07 09:39:00,NSE:NIFTY,25336.3,25340.9,25335.5,25339.95,598208.0
2025-11-07 09:40:00,NSE:NIFTY,25340.0,25350.95,25339.15,25350.0,795949.0
2025-11-07 09:41:00,NSE:NIFTY,25350.2,25353.05,25343.45,25343.85,688859.0
2025-11-07 09:42:00,NSE:NIFTY,25343.65,25349.75,25341.5,25342.3,697169.0
2025-11-07 09:43:00,NSE:NIFTY,25342.5,25344.9,25340.45,25343.75,667265.0
2025-11-07 09:44:00,NSE:NIFTY,25343.3,25356.5,25343.3,25355.05,909575.0
2025-11-07 09:45:00,NSE:NIFTY,25354.25,25356.85,25347.4,25352.5,778279.0
2025-11-07 09:46:00,NSE:NIFTY,25352.75,25363.15,25352.75,25363.15,602246.0
2025-11-07 09:47:00,NSE:NIFTY,25364.7,25383.35,25364.7,25383.35,813779.0
2025-11-07 09:48:00,NSE:NIFTY,25383.15,25384.2,25375.4,25378.3,652202.0
2025-11-07 09:49:00,NSE:NIFTY,25378.25,25391.15,25376.15,25389.8,857451.0
2025-11-07 09:50:00,NSE:NIFTY,25389.6,25390.4,25384.4,25389.85,863292.0
2025-11-07 09:51:00,NSE:NIFTY,25389.3,25390.95,25372.05,25373.9,794618.0
2025-11-07 09:52:00,NSE:NIFTY,25373.4,25380.6,25364.55,25365.85,770477.0
2025-11-07 09:53:00,NSE:NIFTY,25366.4,25369.3,25362.3,25362.95,574228.0
2025-11-07 09:54:00,NSE:NIFTY,25363.35,25364.35,25352.5,25352.5,571383.0
2025-11-07 09:55:00,NSE:NIFTY,25352.45,25352.5,25342.25,25343.1,827671.0
2025-11-07 09:56:00,NSE:NIFTY,25343.8,25346.4,25338.95,25339.7,945833.0
2025-11-07 09:57:00,NSE:NIFTY,25340.65,25349.6,25336.95,25349.05,587186.0
2025-11-07 09:58:00,NSE:NIFTY,25349.25,25351.3,25342.2,25344.15,412042.0
2025-11-07 09:59:00,NSE:NIFTY,25343.6,25344.5,25339.4,25342.25,384243.0
2025-11-07 10:00:00,NSE:NIFTY,25342.9,25343.7,25332.45,25336.5,591626.0
2025-11-07 10:01:00,NSE:NIFTY,25335.8,25346.5,25335.1,25344.0,560961.0
2025-11-07 10:02:00,NSE:NIFTY,25344.3,25344.75,25337.9,25344.0,511335.0
2025-11-07 10:03:00,NSE:NIFTY,25343.9,25347.85,25342.15,25344.85,404677.0
2025-11-07 10:04:00,NSE:NIFTY,25345.05,25352.3,25341.25,25341.5,559236.0
2025-11-07 10:05:00,NSE:NIFTY,25341.9,25348.8,25340.3,25340.3,432701.0
2025-11-07 10:06:00,NSE:NIFTY,25340.75,25346.4,25339.4,25342.3,563023.0
2025-11-07 10:07:00,NSE:NIFTY,25341.3,25343.0,25337.05,25342.35,371339.0
2025-11-07 10:08:00,NSE:NIFTY,25342.45,25351.95,25342.45,25347.7,420270.0
2025-11-07 10:09:00,NSE:NIFTY,25347.75,25347.75,25333.5,25334.75,425630.0
2025-11-07 10:10:00,NSE:NIFTY,25334.3,25347.6,25332.7,25341.35,688478.0
2025-11-07 10:11:00,NSE:NIFTY,25341.85,25342.35,25336.5,25341.65,347711.0
2025-11-07 10:12:00,NSE:NIFTY,25341.0,25343.25,25331.75,25334.6,487285.0
2025-11-07 10:13:00,NSE:NIFTY,25334.85,25343.6,25331.05,25341.3,722042.0
2025-11-07 10:14:00,NSE:NIFTY,25340.8,25348.5,25340.8,25343.25,300012.0
2025-11-07 10:15:00,NSE:NIFTY,25343.95,25347.55,25340.75,25347.55,438069.0
2025-11-07 10:16:00,NSE:NIFTY,25347.6,25347.6,25343.05,25343.55,293721.0
2025-11-07 10:17:00,NSE:NIFTY,25343.4,25349.6,25340.8,25348.3,349328.0
2025-11-07 10:18:00,NSE:NIFTY,25349.85,25352.15,25345.1,25345.1,360090.0
2025-11-07 10:19:00,NSE:NIFTY,25345.6,25347.0,25339.35,25346.25,302069.0
2025-11-07 10:20:00,NSE:NIFTY,25347.1,25354.5,25346.8,25351.95,270941.0
2025-11-07 10:21:00,NSE:NIFTY,25352.05,25352.6,25344.7,25347.2,260076.0
2025-11-07 10:22:00,NSE:NIFTY,25347.1,25348.0,25338.2,25342.25,282957.0
2025-11-07 10:23:00,NSE:NIFTY,25342.85,25353.55,25342.75,25352.15,470319.0
2025-11-07 10:24:00,NSE:NIFTY,25352.5,25354.45,25350.1,25352.85,444959.0
2025-11-07 10:25:00,NSE:NIFTY,25352.15,25352.4,25348.15,25352.05,301418.0
2025-11-07 10:26:00,NSE:NIFTY,25352.75,25354.8,25350.05,25350.05,322541.0
2025-11-07 10:27:00,NSE:NIFTY,25350.35,25350.35,25343.0,25343.0,487448.0
2025-11-07 10:28:00,NSE:NIFTY,25343.75,25353.65,25342.3,25352.45,818826.0
2025-11-07 10:29:00,NSE:NIFTY,25352.8,25357.25,25351.85,25356.85,331655.0
2025-11-07 10:30:00,NSE:NIFTY,25356.8,25359.25,25352.75,25352.8,503649.0
2025-11-07 10:31:00,NSE:NIFTY,25353.8,25357.2,25348.65,25352.2,405893.0
2025-11-07 10:32:00,NSE:NIFTY,25352.8,25354.85,25349.1,25353.85,345543.0
2025-11-07 10:33:00,NSE:NIFTY,25353.55,25357.35,25353.1,25356.1,373671.0
2025-11-07 10:34:00,NSE:NIFTY,25356.25,25364.45,25354.45,25364.45,624852.0
2025-11-07 10:35:00,NSE:NIFTY,25364.95,25364.95,25356.3,25359.75,440581.0
2025-11-07 10:36:00,NSE:NIFTY,25360.65,25362.25,25358.25,25359.8,303321.0
2025-11-07 10:37:00,NSE:NIFTY,25360.45,25370.7,25359.4,25369.5,352766.0
2025-11-07 10:38:00,NSE:NIFTY,25370.0,25371.95,25364.4,25365.15,431822.0
2025-11-07 10:39:00,NSE:NIFTY,25365.3,25369.7,25363.45,25367.9,770921.0
2025-11-07 10:40:00,NSE:NIFTY,25368.5,25374.15,25366.65,25372.4,657245.0
2025-11-07 10:41:00,NSE:NIFTY,25375.2,25378.4,25372.85,25376.2,632447.0
2025-11-07 10:42:00,NSE:NIFTY,25376.0,25379.05,25373.3,25376.75,589232.0
2025-11-07 10:43:00,NSE:NIFTY,25376.65,25385.9,25376.55,25381.25,482216.0
2025-11-07 10:44:00,NSE:NIFTY,25381.1,25382.2,25376.45,25378.6,350348.0
2025-11-07 10:45:00,NSE:NIFTY,25379.1,25381.7,25377.05,25378.3,460458.0
2025-11-07 10:46:00,NSE:NIFTY,25378.6,25384.7,25377.85,25380.55,503318.0
2025-11-07 10:47:00,NSE:NIFTY,25380.35,25386.55,25379.9,25383.8,701226.0
2025-11-07 10:48:00,NSE:NIFTY,25385.1,25385.65,25377.65,25377.65,500082.0
2025-11-07 10:49:00,NSE:NIFTY,25378.05,25379.35,25375.75,25377.4,368735.0
2025-11-07 10:50:00,NSE:NIFTY,25377.25,25381.0,25371.75,25372.0,1601237.0
2025-11-07 10:51:00,NSE:NIFTY,25372.5,25381.7,25365.45,25377.6,558868.0
2025-11-07 10:52:00,NSE:NIFTY,25377.7,25379.55,25375.25,25378.6,500963.0
2025-11-07 10:53:00,NSE:NIFTY,25378.75,25382.85,25377.2,25378.0,493975.0
2025-11-07 10:54:00,NSE:NIFTY,25377.25,25378.9,25369.3,25370.65,582548.0
2025-11-07 10:55:00,NSE:NIFTY,25371.4,25377.75,25368.15,25369.15,395057.0
2025-11-07 10:56:00,NSE:NIFTY,25369.1,25371.25,25362.95,25364.9,493324.0
2025-11-07 10:57:00,NSE:NIFTY,25365.5,25366.85,25362.7,25364.35,330273.0
2025-11-07 10:58:00,NSE:NIFTY,25363.4,25366.55,25354.2,25355.4,440889.0
2025-11-07 10:59:00,NSE:NIFTY,25355.3,25361.6,25355.3,25356.45,3448294.0
2025-11-07 11:00:00,NSE:NIFTY,25357.75,25366.45,25355.95,25365.45,786259.0
2025-11-07 11:01:00,NSE:NIFTY,25365.2,25366.75,25363.4,25364.7,369991.0
2025-11-07 11:02:00,NSE:NIFTY,25365.35,25373.0,25363.65,25368.1,269597.0
2025-11-07 11:03:00,NSE:NIFTY,25369.6,25372.55,25364.5,25364.95,374384.0
2025-11-07 11:04:00,NSE:NIFTY,25364.7,25367.0,25361.65,25363.0,348986.0
2025-11-07 11:05:00,NSE:NIFTY,25362.95,25364.1,25355.15,25355.8,457196.0
2025-11-07 11:06:00,NSE:NIFTY,25355.5,25359.25,25354.4,25354.9,566999.0
2025-11-07 11:07:00,NSE:NIFTY,25356.1,25358.65,25355.15,25356.75,358378.0
2025-11-07 11:08:00,NSE:NIFTY,25356.7,25363.3,25355.25,25361.55,261667.0
2025-11-07 11:09:00,NSE:NIFTY,25362.05,25371.45,25361.8,25370.2,472613.0
2025-11-07 11:10:00,NSE:NIFTY,25369.65,25378.65,25369.65,25377.25,346451.0
2025-11-07 11:11:00,NSE:NIFTY,25377.9,25385.1,25377.9,25383.2,549074.0
2025-11-07 11:12:00,NSE:NIFTY,25384.05,25402.5,25384.05,25401.3,563055.0
2025-11-07 11:13:00,NSE:NIFTY,25401.5,25410.75,25399.0,25410.3,825448.0
2025-11-07 11:14:00,NSE:NIFTY,25410.8,25413.8,25408.2,25409.95,968509.0
2025-11-07 11:15:00,NSE:NIFTY,25410.55,25418.0,25409.65,25410.75,759345.0
2025-11-07 11:16:00,NSE:NIFTY,25411.0,25416.4,25405.15,25416.4,555268.0
2025-11-07 11:17:00,NSE:NIFTY,25415.75,25418.45,25413.05,25415.2,432264.0
2025-11-07 11:18:00,NSE:NIFTY,25415.5,25420.75,25412.25,25415.45,422094.0
2025-11-07 11:19:00,NSE:NIFTY,25416.3,25418.75,25415.1,25415.1,653955.0
2025-11-07 11:20:00,NSE:NIFTY,25415.95,25417.65,25413.6,25413.6,636137.0
2025-11-07 11:21:00,NSE:NIFTY,25413.7,25427.25,25413.15,25427.25,803953.0
2025-11-07 11:22:00,NSE:NIFTY,25428.3,25430.1,25423.5,25427.4,623885.0
2025-11-07 11:23:00,NSE:NIFTY,25428.55,25431.75,25427.1,25427.9,445818.0
2025-11-07 11:24:00,NSE:NIFTY,25428.3,25432.3,25427.0,25429.55,967655.0
2025-11-07 11:25:00,NSE:NIFTY,25429.95,25430.6,25424.65,25424.95,540870.0
2025-11-07 11:26:00,NSE:NIFTY,25425.45,25430.85,25424.95,25428.3,508112.0
2025-11-07 11:27:00,NSE:NIFTY,25428.45,25432.0,25427.6,25431.2,440589.0
2025-11-07 11:28:00,NSE:NIFTY,25431.15,25434.5,25429.8,25434.15,440188.0
2025-11-07 11:29:00,NSE:NIFTY,25434.25,25441.75,25433.85,25440.25,384939.0
2025-11-07 11:30:00,NSE:NIFTY,25439.7,25457.9,25439.7,25457.05,732685.0
2025-11-07 11:31:00,NSE:NIFTY,25457.65,25464.9,25456.4,25456.45,609513.0
2025-11-07 11:32:00,NSE:NIFTY,25456.55,25465.85,25455.75,25464.75,553426.0
2025-11-07 11:33:00,NSE:NIFTY,25464.65,25471.35,25464.2,25466.5,630372.0
2025-11-07 11:34:00,NSE:NIFTY,25467.15,25467.15,25460.8,25460.8,643080.0
2025-11-07 11:35:00,NSE:NIFTY,25461.25,25466.25,25460.4,25460.7,746414.0
2025-11-07 11:36:00,NSE:NIFTY,25460.6,25467.7,25454.35,25455.35,672772.0
2025-11-07 11:37:00,NSE:NIFTY,25455.1,25458.25,25451.8,25452.4,1059809.0
2025-11-07 11:38:00,NSE:NIFTY,25452.6,25457.2,25449.5,25451.85,664037.0
2025-11-07 11:39:00,NSE:NIFTY,25452.2,25458.15,25447.8,25447.8,578810.0
2025-11-07 11:40:00,NSE:NIFTY,25447.75,25450.6,25440.75,25440.75,557519.0
2025-11-07 11:41:00,NSE:NIFTY,25442.4,25447.45,25442.4,25444.5,489865.0
2025-11-07 11:42:00,NSE:NIFTY,25444.45,25453.7,25443.55,25447.3,930034.0
2025-11-07 11:43:00,NSE:NIFTY,25446.85,25452.9,25446.1,25449.55,544363.0
2025-11-07 11:44:00,NSE:NIFTY,25449.35,25449.7,25446.0,25447.15,446278.0
2025-11-07 11:45:00,NSE:NIFTY,25446.95,25456.25,25444.95,25444.95,617425.0
2025-11-07 11:46:00,NSE:NIFTY,25444.3,25445.45,25436.65,25440.55,864555.0
2025-11-07 11:47:00,NSE:NIFTY,25441.2,25446.5,25441.15,25443.9,445072.0
2025-11-07 11:48:00,NSE:NIFTY,25443.7,25444.4,25437.9,25438.35,395389.0
2025-11-07 11:49:00,NSE:NIFTY,25438.75,25440.2,25434.1,25434.3,1179944.0
2025-11-07 11:50:00,NSE:NIFTY,25434.7,25434.8,25425.1,25430.4,835251.0
2025-11-07 11:51:00,NSE:NIFTY,25431.45,25437.95,25431.45,25433.45,650957.0
2025-11-07 11:52:00,NSE:NIFTY,25433.75,25440.05,25433.4,25439.15,685307.0
2025-11-07 11:53:00,NSE:NIFTY,25440.7,25441.55,25432.2,25432.3,525807.0
2025-11-07 11:54:00,NSE:NIFTY,25431.95,25438.45,25429.6,25437.7,355132.0
2025-11-07 11:55:00,NSE:NIFTY,25437.55,25438.15,25433.2,25436.45,370788.0
2025-11-07 11:56:00,NSE:NIFTY,25436.0,25442.2,25435.55,25441.45,363135.0
2025-11-07 11:57:00,NSE:NIFTY,25442.05,25443.15,25433.5,25434.05,516772.0
2025-11-07 11:58:00,NSE:NIFTY,25433.85,25436.5,25432.25,25434.9,461892.0
2025-11-07 11:59:00,NSE:NIFTY,25434.6,25438.1,25433.4,25437.95,387874.0
2025-11-07 12:00:00,NSE:NIFTY,25437.75,25438.5,25429.05,25429.35,710422.0
2025-11-07 12:01:00,NSE:NIFTY,25430.05,25439.95,25430.05,25439.9,463356.0
2025-11-07 12:02:00,NSE:NIFTY,25440.35,25449.8,25439.15,25448.6,355501.0
2025-11-07 12:03:00,NSE:NIFTY,25448.65,25448.65,25444.05,25446.2,308376.0
2025-11-07 12:04:00,NSE:NIFTY,25446.45,25451.0,25444.4,25449.95,381097.0
2025-11-07 12:05:00,NSE:NIFTY,25449.55,25449.75,25443.85,25443.85,291804.0
2025-11-07 12:06:00,NSE:NIFTY,25443.7,25443.7,25438.0,25442.3,344532.0
2025-11-07 12:07:00,NSE:NIFTY,25442.8,25444.25,25439.65,25440.2,279662.0
2025-11-07 12:08:00,NSE:NIFTY,25440.25,25445.85,25439.9,25444.65,887447.0
2025-11-07 12:09:00,NSE:NIFTY,25445.8,25447.45,25442.85,25445.15,446631.0
2025-11-07 12:10:00,NSE:NIFTY,25444.55,25447.45,25441.6,25445.05,456238.0
2025-11-07 12:11:00,NSE:NIFTY,25444.55,25449.5,25442.25,25443.3,758344.0
2025-11-07 12:12:00,NSE:NIFTY,25442.95,25446.7,25442.5,25443.95,360528.0
2025-11-07 12:13:00,NSE:NIFTY,25446.85,25456.35,25444.9,25454.5,706475.0
2025-11-07 12:14:00,NSE:NIFTY,25454.35,25460.05,25453.5,25454.2,332189.0
2025-11-07 12:15:00,NSE:NIFTY,25454.85,25457.8,25452.1,25455.0,334329.0
2025-11-07 12:16:00,NSE:NIFTY,25455.35,25457.65,25449.9,25450.6,674577.0
2025-11-07 12:17:00,NSE:NIFTY,25449.9,25452.7,25447.05,25449.95,505210.0
2025-11-07 12:18:00,NSE:NIFTY,25450.3,25457.1,25449.85,25456.55,557385.0
2025-11-07 12:19:00,NSE:NIFTY,25456.6,25460.6,25456.55,25458.3,526704.0
2025-11-07 12:20:00,NSE:NIFTY,25457.8,25459.4,25456.3,25457.25,382879.0
2025-11-07 12:21:00,NSE:NIFTY,25458.3,25466.15,25457.8,25462.95,346530.0
2025-11-07 12:22:00,NSE:NIFTY,25463.7,25465.35,25461.0,25461.0,297402.0
2025-11-07 12:23:00,NSE:NIFTY,25462.45,25462.45,25450.15,25450.15,380560.0
2025-11-07 12:24:00,NSE:NIFTY,25450.55,25454.3,25449.9,25450.3,440408.0
2025-11-07 12:25:00,NSE:NIFTY,25450.25,25458.45,25450.25,25458.25,474296.0
2025-11-07 12:26:00,NSE:NIFTY,25458.5,25465.0,25458.35,25459.95,450473.0
2025-11-07 12:27:00,NSE:NIFTY,25459.85,25462.8,25457.35,25458.65,491609.0
2025-11-07 12:28:00,NSE:NIFTY,25458.5,25462.4,25452.05,25452.4,602653.0
2025-11-07 12:29:00,NSE:NIFTY,25452.8,25457.2,25452.8,25457.15,299767.0
2025-11-07 12:30:00,NSE:NIFTY,25456.9,25462.85,25456.9,25457.4,373912.0
2025-11-07 12:31:00,NSE:NIFTY,25457.2,25460.3,25456.85,25458.3,328241.0
2025-11-07 12:32:00,NSE:NIFTY,25458.6,25465.8,25458.6,25464.1,375022.0
2025-11-07 12:33:00,NSE:NIFTY,25464.65,25468.7,25463.5,25467.55,375455.0
2025-11-07 12:34:00,NSE:NIFTY,25466.85,25468.4,25461.65,25461.8,288029.0
2025-11-07 12:35:00,NSE:NIFTY,25462.1,25464.05,25459.8,25460.45,270300.0
2025-11-07 12:36:00,NSE:NIFTY,25459.15,25462.8,25458.2,25461.35,282424.0
2025-11-07 12:37:00,NSE:NIFTY,25465.15,25472.2,25462.15,25469.15,525598.0
2025-11-07 12:38:00,NSE:NIFTY,25469.3,25471.7,25467.05,25469.45,378384.0
2025-11-07 12:39:00,NSE:NIFTY,25469.15,25475.2,25469.15,25471.95,376717.0
2025-11-07 12:40:00,NSE:NIFTY,25471.8,25483.3,25471.3,25480.9,1001816.0
2025-11-07 12:41:00,NSE:NIFTY,25480.95,25484.45,25477.85,25481.9,506188.0
2025-11-07 12:42:00,NSE:NIFTY,25481.8,25483.2,25476.7,25477.0,450829.0
2025-11-07 12:43:00,NSE:NIFTY,25477.7,25480.7,25475.8,25477.45,561176.0
2025-11-07 12:44:00,NSE:NIFTY,25477.3,25482.6,25477.3,25482.6,393136.0
2025-11-07 12:45:00,NSE:NIFTY,25483.05,25488.65,25481.85,25487.85,530163.0
2025-11-07 12:46:00,NSE:NIFTY,25488.4,25489.35,25479.65,25479.65,562503.0
2025-11-07 12:47:00,NSE:NIFTY,25480.0,25486.8,25478.9,25479.65,556628.0
2025-11-07 12:48:00,NSE:NIFTY,25479.85,25480.45,25474.5,25475.25,809721.0
2025-11-07 12:49:00,NSE:NIFTY,25476.35,25487.95,25476.0,25486.25,434413.0
2025-11-07 12:50:00,NSE:NIFTY,25486.2,25501.55,25484.2,25499.25,617044.0
2025-11-07 12:51:00,NSE:NIFTY,25501.0,25502.65,25492.2,25492.45,801996.0
2025-11-07 12:52:00,NSE:NIFTY,25493.2,25493.4,25481.85,25483.55,508063.0
2025-11-07 12:53:00,NSE:NIFTY,25483.9,25484.2,25474.95,25475.55,535763.0
2025-11-07 12:54:00,NSE:NIFTY,25475.75,25483.85,25474.75,25477.7,475464.0
2025-11-07 12:55:00,NSE:NIFTY,25478.45,25483.05,25475.65,25475.65,927856.0
2025-11-07 12:56:00,NSE:NIFTY,25476.3,25479.1,25473.9,25473.9,349725.0
2025-11-07 12:57:00,NSE:NIFTY,25473.85,25479.2,25472.55,25476.5,376490.0
2025-11-07 12:58:00,NSE:NIFTY,25476.95,25488.7,25476.65,25487.15,689415.0
2025-11-07 12:59:00,NSE:NIFTY,25487.0,25492.95,25485.15,25491.25,638869.0
2025-11-07 13:00:00,NSE:NIFTY,25491.5,25496.45,25489.0,25494.4,583034.0
2025-11-07 13:01:00,NSE:NIFTY,25495.0,25499.8,25493.25,25493.25,553478.0
2025-11-07 13:02:00,NSE:NIFTY,25493.65,25494.9,25490.65,25491.35,474303.0
2025-11-07 13:03:00,NSE:NIFTY,25491.45,25496.3,25491.25,25492.4,615909.0
2025-11-07 13:04:00,NSE:NIFTY,25492.3,25495.65,25488.9,25491.25,471493.0
2025-11-07 13:05:00,NSE:NIFTY,25491.8,25497.25,25491.1,25492.7,626518.0
2025-11-07 13:06:00,NSE:NIFTY,25493.0,25494.2,25484.4,25484.55,718559.0
2025-11-07 13:07:00,NSE:NIFTY,25485.4,25492.4,25482.95,25484.25,663935.0
2025-11-07 13:08:00,NSE:NIFTY,25484.65,25490.4,25479.5,25481.5,488095.0
2025-11-07 13:09:00,NSE:NIFTY,25481.7,25489.4,25481.15,25486.35,536163.0
2025-11-07 13:10:00,NSE:NIFTY,25486.75,25489.7,25482.55,25482.55,587193.0
2025-11-07 13:11:00,NSE:NIFTY,25482.5,25490.05,25482.25,25488.15,576159.0
2025-11-07 13:12:00,NSE:NIFTY,25488.0,25490.7,25485.45,25485.65,475432.0
2025-11-07 13:13:00,NSE:NIFTY,25485.4,25487.0,25478.8,25480.55,651730.0
2025-11-07 13:14:00,NSE:NIFTY,25480.45,25488.65,25477.75,25486.3,375338.0
2025-11-07 13:15:00,NSE:NIFTY,25487.5,25490.95,25487.5,25488.75,410177.0
2025-11-07 13:16:00,NSE:NIFTY,25488.9,25489.85,25483.75,25489.55,1030327.0
2025-11-07 13:17:00,NSE:NIFTY,25488.35,25497.05,25486.05,25491.8,681492.0
2025-11-07 13:18:00,NSE:NIFTY,25492.5,25493.3,25489.2,25489.2,656367.0
2025-11-07 13:19:00,NSE:NIFTY,25489.4,25492.9,25485.45,25489.1,734999.0
2025-11-07 13:20:00,NSE:NIFTY,25489.5,25494.2,25483.65,25485.7,1325676.0
2025-11-07 13:21:00,NSE:NIFTY,25485.8,25489.55,25485.15,25487.9,738071.0
2025-11-07 13:22:00,NSE:NIFTY,25487.7,25494.6,25487.7,25490.15,555022.0
2025-11-07 13:23:00,NSE:NIFTY,25490.3,25494.7,25488.45,25490.7,637434.0
